Brightness	Occurrences
1967.0	2
1436.0	2
3088.0	2
2175.0	2
2940.0	2
3831.0	2
2968.0	2
2485.0	2
2021.0	2
2916.0	2
2649.0	2
2103.0	2
2422.0	2
2146.0	2
2348.0	2
2550.0	2
2186.0	2
2251.0	2
2303.0	2
2565.0	2
2965.0	2
2584.0	2
2410.0	2
1820.0	2
1909.0	2
2109.0	2
5227.0	2
2424.0	2
2105.0	2
2006.0	2
2587.0	2
2081.0	2
2820.0	2
3171.0	2
2307.0	2
2510.0	2
1841.0	2
2958.0	2
1818.0	2
2872.0	2
1936.0	2
2196.0	2
2194.0	2
2903.0	2
2381.0	2
2257.0	2
2737.0	2
2013.0	2
2758.0	2
2024.0	2
3320.0	2
2537.0	2
2959.0	2
1361.0	2
1829.0	2
3690.0	2
2479.0	2
2052.0	2
2315.0	2
2332.0	2
2930.0	2
2863.0	2
1874.0	2
2272.0	2
2520.0	2
3597.0	2
2114.0	2
2432.0	2
2242.0	2
2321.0	2
2395.0	2
2192.0	2
2071.0	2
1871.0	2
1976.0	2
2660.0	2
1405.0	2
2411.0	2
1794.0	2
2269.0	2
2675.0	2
2505.0	2
2056.0	2
2681.0	2
2155.0	2
2800.0	2
2477.0	2
3220.0	2
3347.0	2
2530.0	2
1857.0	2
1922.0	2
2181.0	2
2580.0	2
3699.0	2
2465.0	2
1658.0	2
2612.0	2
2145.0	2
2190.0	2
2274.0	2
2023.0	2
3034.0	2
2739.0	2
2539.0	2
2412.0	2
1815.0	2
2454.0	2
1799.0	2
1907.0	2
1893.0	2
3115.0	2
1837.0	2
3462.0	2
3344.0	2
1937.0	2
2147.0	2
3122.0	2
2352.0	2
2840.0	2
2131.0	2
2264.0	2
2034.0	2
2299.0	2
2541.0	2
2241.0	2
3416.0	2
2552.0	2
3020.0	2
2674.0	2
3095.0	2
1826.0	2
1770.0	2
2577.0	2
2850.0	2
2362.0	2
2320.0	2
1420.0	2
1924.0	2
2199.0	2
2709.0	2
2553.0	2
1927.0	2
2215.0	2
2972.0	2
2777.0	2
1849.0	2
2702.0	2
2475.0	2
2159.0	2
3520.0	2
3070.0	2
2518.0	2
2341.0	2
2688.0	2
2632.0	2
2933.0	2
1850.0	2
2203.0	2
2340.0	2
1823.0	2
1548.0	2
1689.0	2
2651.0	2
2911.0	2
3612.0	2
3238.0	2
2335.0	2
2371.0	2
1963.0	2
3973.0	2
2327.0	2
1876.0	2
2665.0	2
2503.0	2
2601.0	2
2372.0	2
2093.0	2
1523.0	2
2635.0	2
2818.0	2
4215.0	2
2323.0	2
2600.0	2
2871.0	2
3025.0	2
2170.0	2
2212.0	2
2714.0	2
2985.0	2
3398.0	2
2569.0	2
2301.0	2
2370.0	2
2442.0	2
2087.0	2
2648.0	2
2252.0	2
2267.0	2
2973.0	2
2857.0	2
1772.0	2
2193.0	2
2354.0	2
1652.0	2
2237.0	2
3027.0	2
2519.0	2
1873.0	2
2322.0	2
2598.0	2
2788.0	2
2806.0	2
2308.0	2
1960.0	2
1504.0	2
2697.0	2
2844.0	2
2248.0	2
4124.0	2
2662.0	2
1735.0	2
2069.0	2
1919.0	2
2528.0	2
1891.0	2
1880.0	2
2399.0	2
2873.0	2
2143.0	2
1612.0	2
1705.0	2
1628.0	2
2306.0	2
1764.0	2
1958.0	2
2100.0	2
1792.0	2
1983.0	2
2062.0	2
2619.0	2
2285.0	2
2084.0	2
1990.0	2
1921.0	2
1978.0	2
2262.0	2
3856.0	2
2495.0	2
1968.0	2
2526.0	2
2153.0	2
2074.0	2
2606.0	2
2107.0	2
3174.0	2
2284.0	2
3439.0	2
2077.0	2
2593.0	2
2015.0	2
2183.0	2
2019.0	2
2418.0	2
2174.0	2
2137.0	2
2935.0	2
2339.0	2
